no,id,title,default_title,url,watch_url,source_tabs,primary_tab,media_family,duration,duration_min,is_duration_under_60,view_count,topics,thumbnail_url
173,MClI6t8UQ3g,전세계 고양이에 도른자들을 프랑스로 불러들인 이유,Why France is attracting cats from all over the world,https://www.youtube.com/watch?v=MClI6t8UQ3g,https://www.youtube.com/watch?v=MClI6t8UQ3g,videos,videos,video,464.0,7.73,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/MClI6t8UQ3g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5bsrNLLwNWbdiGH8_8DgH615KjA
174,4XDK6azZANE,귀여운걸 보면 깨물어주고 싶고 화가 나는 과학적인 이유,귀여운걸 보면 깨물어주고 싶고 화가 나는 과학적인 이유,https://www.youtube.com/watch?v=4XDK6azZANE,https://www.youtube.com/watch?v=4XDK6azZANE,videos,videos,video,318.0,5.3,False,,행동/감정,https://i.ytimg.com/vi/4XDK6azZANE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3zMCG2_vIVDeL_cQ9qH1oya4ZNA
175,a1IfZd9IfUM,고양이 앞에서 옷 벗지 마세요👕,고양이 앞에서 옷 벗지 마세요👕,https://www.youtube.com/watch?v=a1IfZd9IfUM,https://www.youtube.com/watch?v=a1IfZd9IfUM,videos,videos,video,604.0,10.07,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/a1IfZd9IfUM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDShTH0RwcUqjq3wvRomGECkdSPaA
176,yz-EaGvRS1Q,간택하는 고양이는 관상이 따로 있다? 고양이 관상가 미야옹철,Do Selective Cats Have Separate Physiognomy? Cat Physiognomer Meow-Chul,https://www.youtube.com/watch?v=yz-EaGvRS1Q,https://www.youtube.com/watch?v=yz-EaGvRS1Q,videos,videos,video,502.0,8.37,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/yz-EaGvRS1Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaIBZF8aF8TN1caaeaPS8buSfopQ
177,uclIZXVZRpY,고양이들이 동물병원 제일 많이 가는 이 '질병',고양이들이 동물병원 제일 많이 가는 이 '질병',https://www.youtube.com/watch?v=uclIZXVZRpY,https://www.youtube.com/watch?v=uclIZXVZRpY,videos,videos,video,422.0,7.03,False,,건강/진료,https://i.ytimg.com/vi/uclIZXVZRpY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBo0H6QTuv1aon4Yy3ChdP8M-6RZQ
178,dD8B9kPWy10,고양이 발톱은 절대로 “이렇게” 자르시면 안됩니다ㅣ집사메이커 lv.7,고양이 발톱은 절대로 “이렇게” 자르시면 안됩니다ㅣ집사메이커 lv.7,https://www.youtube.com/watch?v=dD8B9kPWy10,https://www.youtube.com/watch?v=dD8B9kPWy10,videos,videos,video,222.0,3.7,False,,건강/진료;관계/윤리,https://i.ytimg.com/vi/dD8B9kPWy10/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCymRz2rR3oDjxVEGMSqtuElC_L0g
179,_yx5k0KzbRk,목에 카메라를 달고 나간 고양이가 찍어온 충격적인 영상 공개! (feat.으으냥),Shocking footage captured by a cat with a camera around its neck has been released! (feat. Eungny...,https://www.youtube.com/watch?v=_yx5k0KzbRk,https://www.youtube.com/watch?v=_yx5k0KzbRk,videos,videos,video,734.0,12.23,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/_yx5k0KzbRk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDngwf5lfP7-Q__ILD5nRyxh35zQA
180,tHhMD_pMx3A,전세계 고양이들은 이 고양이를 본받아야 합니다,전세계 고양이들은 이 고양이를 본받아야 합니다,https://www.youtube.com/watch?v=tHhMD_pMx3A,https://www.youtube.com/watch?v=tHhMD_pMx3A,videos,videos,video,509.0,8.48,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/tHhMD_pMx3A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDX-7hxMhJ3A9FcAfBG-fyxZIVVwQ
181,70qXeM31MYc,기가 약하면 보지마세요! 수의사가 들려주는 고양이 괴담,Don't watch if you're feeling faint! A veterinarian tells you a cat horror story.,https://www.youtube.com/watch?v=70qXeM31MYc,https://www.youtube.com/watch?v=70qXeM31MYc,videos,videos,video,592.0,9.87,False,,건강/진료,https://i.ytimg.com/vi/70qXeM31MYc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsc5H9xMl433rgA_zUXikbRWevgw
182,5cZWaO9Uetg,무지개다리 건넌 고양이에게 전하고 싶은 말ㅣ고양식탁 펀치넬로 편,What I Want to Say to the Cat Who Crossed the Rainbow Bridge | Cat Table Punchnello Edition,https://www.youtube.com/watch?v=5cZWaO9Uetg,https://www.youtube.com/watch?v=5cZWaO9Uetg,videos,videos,video,1172.0,19.53,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/5cZWaO9Uetg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4rgT7J3METfqooOWBJ0TnBoFYlA
183,6LxHOcvSsAI,고양이가 “이 행동”을 한다면 동물병원 가셔야 합니다,고양이가 “이 행동”을 한다면 동물병원 가셔야 합니다,https://www.youtube.com/watch?v=6LxHOcvSsAI,https://www.youtube.com/watch?v=6LxHOcvSsAI,videos,videos,video,622.0,10.37,False,,행동/감정;건강/진료,https://i.ytimg.com/vi/6LxHOcvSsAI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1HDL5Q-T5ORDBE0Yg1NVhZvrlfA
184,5CiVhHxM3_4,"고양이의, 고양이에 의한, 고양이를 위한 미야옹철의 하루","A day in the life of a cat, by a cat, and for a cat",https://www.youtube.com/watch?v=5CiVhHxM3_4,https://www.youtube.com/watch?v=5CiVhHxM3_4,videos,videos,video,440.0,7.33,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/5CiVhHxM3_4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm5tgELnR0xgsE1UIJ0PBgrMAjJQ
185,v9KFfxrceqQ,집에서 3초만에 고양이 비만 판단하는 법 (갈비뼈 만져보기 아님),How to Determine If Your Cat Is Obese in 3 Seconds at Home (Not by Feeling the Ribs),https://www.youtube.com/watch?v=v9KFfxrceqQ,https://www.youtube.com/watch?v=v9KFfxrceqQ,videos,videos,video,589.0,9.82,False,,건강/진료,https://i.ytimg.com/vi/v9KFfxrceqQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvByWv2-kDm2E7KTVGGIlyy4Egdw
186,nOKOkOBaUS4,충격! 고양이가 자는 위치의 의미 | 미야옹서베이,Shocking! What Cats Sleep Where They Sleep | Meow Survey,https://www.youtube.com/watch?v=nOKOkOBaUS4,https://www.youtube.com/watch?v=nOKOkOBaUS4,videos,videos,video,517.0,8.62,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/nOKOkOBaUS4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtXIgPcnyoN8lA_xGOfX94aX5mvg
187,o9v-AgXqCis,이렇게 동그랗고 동그란ㅣ묘종백과 브리티시 숏헤어 편,This round and round cat encyclopedia British Shorthair,https://www.youtube.com/watch?v=o9v-AgXqCis,https://www.youtube.com/watch?v=o9v-AgXqCis,videos,videos,video,573.0,9.55,False,,품종/지식,https://i.ytimg.com/vi/o9v-AgXqCis/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6KeZ63-0XcwGuT8rztyOKSV8p_g
188,jFIhAYGP0J8,내가 개냥이가 될 상인가? 고양이 관상소 드디어 오픈🥳,Am I a Cat Lover? The Cat Observatory is finally open!,https://www.youtube.com/watch?v=jFIhAYGP0J8,https://www.youtube.com/watch?v=jFIhAYGP0J8,videos,videos,video,672.0,11.2,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/jFIhAYGP0J8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOBkB0qEsSQoj4oSIOA2vqkCtEyw
189,gS9iF3Y4LOc,"고양이 집사 단골 질문, 수의사가 답해드립니다!","고양이 집사 단골 질문, 수의사가 답해드립니다!",https://www.youtube.com/watch?v=gS9iF3Y4LOc,https://www.youtube.com/watch?v=gS9iF3Y4LOc,videos,videos,video,668.0,11.13,False,,건강/진료;관계/윤리,https://i.ytimg.com/vi/gS9iF3Y4LOc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJ8y_-q47WWd6CSO7OAM_xf_58LQ
190,kR0TerIg3Yg,집사들이 의외로 모르는 “고양이 코”의 비밀 4가지,집사들이 의외로 모르는 “고양이 코”의 비밀 4가지,https://www.youtube.com/watch?v=kR0TerIg3Yg,https://www.youtube.com/watch?v=kR0TerIg3Yg,videos,videos,video,426.0,7.1,False,,관계/윤리,https://i.ytimg.com/vi/kR0TerIg3Yg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_nBwjm7Y0HrZklSPi3HJbcIUKIA
191,l2bY4GyNgWQ,고양이 집사님! 🧹청소는 이렇게 하셔야 안전합니다🧹,고양이 집사님! 🧹청소는 이렇게 하셔야 안전합니다🧹,https://www.youtube.com/watch?v=l2bY4GyNgWQ,https://www.youtube.com/watch?v=l2bY4GyNgWQ,videos,videos,video,447.0,7.45,False,,관계/윤리,https://i.ytimg.com/vi/l2bY4GyNgWQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6dFMmWxmZVSBJR9Xdh-g3-M5obg
192,FFHBkxHVGBk,"고양이는 집사의 ""이걸""  닮게 됩니다 (논문 ㅇ)",Cats become like their butlers (paper ㅇ),https://www.youtube.com/watch?v=FFHBkxHVGBk,https://www.youtube.com/watch?v=FFHBkxHVGBk,videos,videos,video,378.0,6.3,False,,관계/윤리,https://i.ytimg.com/vi/FFHBkxHVGBk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv_8tnGb6YK6d0S-RjqOqOcFDviA
193,0GHFLZ7OqrA,레전드 아깽이들의 비밀ㅣ밈야옹철의 짤밈분석,레전드 아깽이들의 비밀ㅣ밈야옹철의 짤밈분석,https://www.youtube.com/watch?v=0GHFLZ7OqrA,https://www.youtube.com/watch?v=0GHFLZ7OqrA,videos,videos,video,403.0,6.72,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/0GHFLZ7OqrA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCY6ghMMYXFD6kWYxgFfruAmadhzg
194,XgTbOIR4UJA,"SUB) 저는 고양이를 위해 ""이걸"" 매일할 수 있어요ㅣ미야옹철의 가정방문 스텔라장 편","I can do ""This"" for my cat every dayㅣVeterinarian Chul's home visit ep. Stella Jang",https://www.youtube.com/watch?v=XgTbOIR4UJA,https://www.youtube.com/watch?v=XgTbOIR4UJA,videos,videos,video,808.0,13.47,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/XgTbOIR4UJA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwp9Qb7BmupnGzpQgpm7ac8wlhhw
195,c2ev1lauTRs,sub) “세 번째 아빠”와 상황극 하는 첨지 춘봉이의 진실,The truth about Cheomji and Choonbong doing a situational drama with the “third father”,https://www.youtube.com/watch?v=c2ev1lauTRs,https://www.youtube.com/watch?v=c2ev1lauTRs,videos,videos,video,641.0,10.68,False,,서사/상담,https://i.ytimg.com/vi/c2ev1lauTRs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuV7eoDNZu6nV5DklEv9jUnNv5CQ
196,iVACNj4vMbA,난생처음 보는 고양이 문제...수의사도 틀렸습니다❗️,This is the first cat problem I've ever seen... Even the vet was wrong❗️,https://www.youtube.com/watch?v=iVACNj4vMbA,https://www.youtube.com/watch?v=iVACNj4vMbA,videos,videos,video,455.0,7.58,False,,건강/진료,https://i.ytimg.com/vi/iVACNj4vMbA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCglvDnV8apwtzrhinlVXd-K1sESw
197,NLrHrQl1G9o,이런 길고양이는 절대 냥줍 하지마세요 (냥줍에 대한 모든 것),이런 길고양이는 절대 냥줍 하지마세요 (냥줍에 대한 모든 것),https://www.youtube.com/watch?v=NLrHrQl1G9o,https://www.youtube.com/watch?v=NLrHrQl1G9o,videos,videos,video,369.0,6.15,False,,관계/윤리,https://i.ytimg.com/vi/NLrHrQl1G9o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAPzwfmaHNroe2W9BTtSuFAuN1Hg
198,pU_AIbLO9C0,고양이 안 키우는 사람들의 솔직한 이야기 | 미야옹서베이,고양이 안 키우는 사람들의 솔직한 이야기 | 미야옹서베이,https://www.youtube.com/watch?v=pU_AIbLO9C0,https://www.youtube.com/watch?v=pU_AIbLO9C0,videos,videos,video,407.0,6.78,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/pU_AIbLO9C0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2NeGZhjq0GG4WUTeYiHFNjYjFhg
199,mm5yvw6Thew,"고양이 입양 전, 반드시 알아야 할 것 총정리","고양이 입양 전, 반드시 알아야 할 것 총정리",https://www.youtube.com/watch?v=mm5yvw6Thew,https://www.youtube.com/watch?v=mm5yvw6Thew,videos,videos,video,908.0,15.13,False,,관계/윤리,https://i.ytimg.com/vi/mm5yvw6Thew/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSEfyfsmD2UT1cYudKXzf7depyvg
200,l9SPCg4Zb4k,모르는 고양이 5마리가 계속 따라온 충격적인 이유,모르는 고양이 5마리가 계속 따라온 충격적인 이유,https://www.youtube.com/watch?v=l9SPCg4Zb4k,https://www.youtube.com/watch?v=l9SPCg4Zb4k,videos,videos,video,495.0,8.25,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/l9SPCg4Zb4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqe4RMGqpomhvcSuGHMcUr_WQQ3g
201,g6Lwv5_Sjo4,글로벌 사료 브랜드의 충격적인 비밀❗️,The Shocking Secret of a Global Feed Brand❗️,https://www.youtube.com/watch?v=g6Lwv5_Sjo4,https://www.youtube.com/watch?v=g6Lwv5_Sjo4,videos,videos,video,712.0,11.87,False,,생활/돌봄,https://i.ytimg.com/vi/g6Lwv5_Sjo4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQapqLaajJ3D6d_1ADu4WBRGrr0g
202,VV-bv3tz3Cs,인데 고양이 없는 사람도 좋아하는 것,인데 고양이 없는 사람도 좋아하는 것,https://www.youtube.com/watch?v=VV-bv3tz3Cs,https://www.youtube.com/watch?v=VV-bv3tz3Cs,videos,videos,video,95.0,1.58,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/VV-bv3tz3Cs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXX9_Ozy4wROKSufNLrehjqWigfQ
203,4bJlFhL3zRI,"수의사가 알려주는, 1초만에 고양이 기분 파악하는 법ㅣ집사메이커 lv.6","수의사가 알려주는, 1초만에 고양이 기분 파악하는 법ㅣ집사메이커 lv.6",https://www.youtube.com/watch?v=4bJlFhL3zRI,https://www.youtube.com/watch?v=4bJlFhL3zRI,videos,videos,video,292.0,4.87,False,,건강/진료;관계/윤리,https://i.ytimg.com/vi/4bJlFhL3zRI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXkd1xWvO-wACGOBf82WLhhQmPNA
204,v4NsrKS9iTk,고양이에게 이게 위험하다고? 총정리!,고양이에게 이게 위험하다고? 총정리!,https://www.youtube.com/watch?v=v4NsrKS9iTk,https://www.youtube.com/watch?v=v4NsrKS9iTk,videos,videos,video,1442.0,24.03,False,,관계/윤리,https://i.ytimg.com/vi/v4NsrKS9iTk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoDERGqAYIC-YKJVDbkh3-DCQYSA
205,GyVtSkuedEE,고양이가 잘 때 제발 만지지 마세요(feat. 수의사),고양이가 잘 때 제발 만지지 마세요(feat. 수의사),https://www.youtube.com/watch?v=GyVtSkuedEE,https://www.youtube.com/watch?v=GyVtSkuedEE,videos,videos,video,580.0,9.67,False,,건강/진료,https://i.ytimg.com/vi/GyVtSkuedEE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPaFtasDs2Bt10eUH_kVXFz8ZLrQ
206,BsHpaJ1-yrI,국민 식물인 “이것” 고양이에게 위험하다고?,Is this national plant dangerous for cats?,https://www.youtube.com/watch?v=BsHpaJ1-yrI,https://www.youtube.com/watch?v=BsHpaJ1-yrI,videos,videos,video,509.0,8.48,False,,관계/윤리,https://i.ytimg.com/vi/BsHpaJ1-yrI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmMS7Mtdd_T3wkG6EZ9yRuU2SsAQ
207,as6QgH7b_-I,SUB) 전국 고양이 집사들은 이 12살 소년을 본받아야 합니다ㅣ미야옹철의 가정방문 오레오래치즈 편,All cat butlers should learn from this 12-year-old boyㅣMeow-chul's Home Visit Ep.Oreo Cheese,https://www.youtube.com/watch?v=as6QgH7b_-I,https://www.youtube.com/watch?v=as6QgH7b_-I,videos,videos,video,653.0,10.88,False,,관계/윤리,https://i.ytimg.com/vi/as6QgH7b_-I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0vdtPRy_6AcWfnjVPwPnSaZ45CA
208,xRSpI_1Cs5Y,사람이 많이 걸리는 질병 중 “이것”은 고양이에게 전파됩니다,"Among the many diseases that humans suffer from, “this” is transmitted to cats.",https://www.youtube.com/watch?v=xRSpI_1Cs5Y,https://www.youtube.com/watch?v=xRSpI_1Cs5Y,videos,videos,video,469.0,7.82,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/xRSpI_1Cs5Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNLlJ4cQfyKKHMLto7fgBi7L7uTA
209,3OIMNw-LhhQ,수의사가 인정하는 천재 고양이 3대장,수의사가 인정하는 천재 고양이 3대장,https://www.youtube.com/watch?v=3OIMNw-LhhQ,https://www.youtube.com/watch?v=3OIMNw-LhhQ,videos,videos,video,441.0,7.35,False,,건강/진료,https://i.ytimg.com/vi/3OIMNw-LhhQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCpQG1Wun74f5QPzW6_X6woRHi9pg
210,TqQDriLJSWY,입양 직후 집사가 가장 많이 하는 실수ㅣ집사메이커 lv.5,입양 직후 집사가 가장 많이 하는 실수ㅣ집사메이커 lv.5,https://www.youtube.com/watch?v=TqQDriLJSWY,https://www.youtube.com/watch?v=TqQDriLJSWY,videos,videos,video,208.0,3.47,False,,관계/윤리,https://i.ytimg.com/vi/TqQDriLJSWY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC89vK_vLR5RhBp8h4mPvhFA7K5Nw
211,2xBY7b0b_mM,한국에서 두번째로 많이 키우는 고양이ㅣ묘종백과 페르시안 편,한국에서 두번째로 많이 키우는 고양이ㅣ묘종백과 페르시안 편,https://www.youtube.com/watch?v=2xBY7b0b_mM,https://www.youtube.com/watch?v=2xBY7b0b_mM,videos,videos,video,679.0,11.32,False,,품종/지식,https://i.ytimg.com/vi/2xBY7b0b_mM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC86ssLViY_1LAeiuvlMCXfJ6zkhg
212,WtsDlTOBLUU,(충격!) 수의사한테 동물의 숲 시키지 마세요,(Shock!) Don't let the vet play Animal Crossing.,https://www.youtube.com/watch?v=WtsDlTOBLUU,https://www.youtube.com/watch?v=WtsDlTOBLUU,videos,videos,video,838.0,13.97,False,,건강/진료,https://i.ytimg.com/vi/WtsDlTOBLUU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAF630CqJ9iYB6k_xDQ9a52j_fBOQ
213,5B3olseTKu8,"집사는 몰랐던, 고양이가 싫어하는 의외의 소리 TOP 6",Top 6 Surprising Sounds Cats Hate That You Didn't Know,https://www.youtube.com/watch?v=5B3olseTKu8,https://www.youtube.com/watch?v=5B3olseTKu8,videos,videos,video,489.0,8.15,False,,관계/윤리,https://i.ytimg.com/vi/5B3olseTKu8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6kX-f3j5rAHqt0jnkLOtmv4FbTA
214,3KYVMmwe-z4,"화장실, 사냥놀이, 사료 등 고양이와의 동거 전 알아야할 십계명ㅣ집사메이커 lv.4","화장실, 사냥놀이, 사료 등 고양이와의 동거 전 알아야할 십계명ㅣ집사메이커 lv.4",https://www.youtube.com/watch?v=3KYVMmwe-z4,https://www.youtube.com/watch?v=3KYVMmwe-z4,videos,videos,video,225.0,3.75,False,,생활/돌봄;행동/감정;관계/윤리,https://i.ytimg.com/vi/3KYVMmwe-z4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpSxmzNZ5mUe2Tf6SKDeat-dOLXA
215,sJqhNVubRds,(광고x) 절대 후회하지 않을 개꿀잼 인생작 추천,(광고x) 절대 후회하지 않을 개꿀잼 인생작 추천,https://www.youtube.com/watch?v=sJqhNVubRds,https://www.youtube.com/watch?v=sJqhNVubRds,videos,videos,video,406.0,6.77,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/sJqhNVubRds/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcwiAxWtROBIPyd3db5oD0cHhSXQ
216,gFOHbXFldsk,"고양이 궁디팡팡, 제발 이렇게 하지 마세요 (feat.수의사)","Cat's butt bang bang, please don't do this (feat. vet)",https://www.youtube.com/watch?v=gFOHbXFldsk,https://www.youtube.com/watch?v=gFOHbXFldsk,videos,videos,video,435.0,7.25,False,,건강/진료,https://i.ytimg.com/vi/gFOHbXFldsk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFPPmVCenBPP68_QwiP6h-C9mzKg
217,tXUiRAUKFxU,수의사가 인정한 역대급 개냥이 3대장💖,"The top 3 dogs and cats of all time, recognized by veterinarians💖",https://www.youtube.com/watch?v=tXUiRAUKFxU,https://www.youtube.com/watch?v=tXUiRAUKFxU,videos,videos,video,557.0,9.28,False,,건강/진료,https://i.ytimg.com/vi/tXUiRAUKFxU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMYyHbKxO0E2wZS3bCdEJUDaeVaw
218,XC059alyEwY,고양이 수의사가 말하는 집사 필수템 & 꿀팁ㅣ집사메이커 lv.3,Cat Veterinarian: Essential Cat Items & Tips for Cat Owners | Butler Maker Lv.3,https://www.youtube.com/watch?v=XC059alyEwY,https://www.youtube.com/watch?v=XC059alyEwY,videos,videos,video,218.0,3.63,False,,건강/진료;관계/윤리,https://i.ytimg.com/vi/XC059alyEwY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCI-nMoA6F9Q5EoHyKWs3DvW0bTFA
219,TlWlANP8u-k,고양이가 불행하다는 '진짜' 증거 7가지,7 Real Signs Your Cat Is Unhappy,https://www.youtube.com/watch?v=TlWlANP8u-k,https://www.youtube.com/watch?v=TlWlANP8u-k,videos,videos,video,597.0,9.95,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/TlWlANP8u-k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCN65w_9QUuULVPutnpMqGdx4gO4A
220,LFKFqgZG9hc,19금💋 핫한 고양이 모음집ㅋㅋㅋㅋㅋ,19금💋 핫한 고양이 모음집ㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=LFKFqgZG9hc,https://www.youtube.com/watch?v=LFKFqgZG9hc,videos,videos,video,497.0,8.28,False,,기타/엔터테인먼트,https://i.ytimg.com/vi/LFKFqgZG9hc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiByQtU5BQPIqZWHJzL6R7qhSA0w
221,x6bHLkIlPDQ,미치도록 사랑스러운 관종ㅣ묘종백과 샴고양이 편,The Crazy-Lovely Cat Encyclopedia: Siamese Cats,https://www.youtube.com/watch?v=x6bHLkIlPDQ,https://www.youtube.com/watch?v=x6bHLkIlPDQ,videos,videos,video,790.0,13.17,False,,품종/지식,https://i.ytimg.com/vi/x6bHLkIlPDQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCS_k-wolA_iSMjDbvl199FlIPFDg
