no,id,title,default_title,url,watch_url,source_tabs,primary_tab,media_family,duration,duration_min,is_duration_under_60,view_count,topics,thumbnail_url
160,rU2wh3mP4u4,🐱 : 냉장고? 안 머겅!,Why Cats Are Such Picky Eaters 😼,https://www.youtube.com/shorts/rU2wh3mP4u4,https://www.youtube.com/watch?v=rU2wh3mP4u4,shorts,shorts,shorts,,,,305000,기타/엔터테인먼트,https://i.ytimg.com/vi/rU2wh3mP4u4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDRU0rrIAA6hNn-utyDNxpOceQIxQ&usqp=CCk
161,6NBroJjPULU,반려견과 보호자의 얼굴은 닮았다?,Do Dogs and Their Owners Look Alike?🐶,https://www.youtube.com/shorts/6NBroJjPULU,https://www.youtube.com/watch?v=6NBroJjPULU,shorts,shorts,shorts,,,,42000,관계/윤리,https://i.ytimg.com/vi/6NBroJjPULU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBxxBB4LUATfl4uqVauyS8EngZq1Q&usqp=CCk
162,DKkHRZq8IiU,우리 아빠 마피아😼,The Villain’s Favorite Cat,https://www.youtube.com/shorts/DKkHRZq8IiU,https://www.youtube.com/watch?v=DKkHRZq8IiU,shorts,shorts,shorts,,,,61000,서사/상담,https://i.ytimg.com/vi_webp/DKkHRZq8IiU/oardefault.webp?usqp=CCk
163,RnjEzajL_CQ,이름하야 아비시니안,"The Harlequin of the Cat World, the Abyssinian 😼",https://www.youtube.com/shorts/RnjEzajL_CQ,https://www.youtube.com/watch?v=RnjEzajL_CQ,shorts,shorts,shorts,,,,131000,서사/상담,https://i.ytimg.com/vi/RnjEzajL_CQ/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCvSOVkTebJKvh9h0mkTTUVJkzHsA&usqp=CCk
164,R3EcjTREV38,엄 : 엄마는 마 : 마덜,Am I a Stepmom to My Cat?!,https://www.youtube.com/shorts/R3EcjTREV38,https://www.youtube.com/watch?v=R3EcjTREV38,shorts,shorts,shorts,,,,220000,서사/상담,https://i.ytimg.com/vi/R3EcjTREV38/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDqrtPbisC9gWnxU-qehSUskH4GBQ&usqp=CCk
165,fpVbPQiuOu0,"고양이 입양 전, 꼭 보기",Top 3 Types of People Who Shouldn’t Raise Cats,https://www.youtube.com/shorts/fpVbPQiuOu0,https://www.youtube.com/watch?v=fpVbPQiuOu0,shorts,shorts,shorts,,,,116000,관계/윤리,https://i.ytimg.com/vi/fpVbPQiuOu0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBVTSJo1BzrUGwCGpOHnB3cYbfDFA&usqp=CCk
166,pWSzKO_QhME,집사도 좀 치네?,A Cute Cat Having the Time of Its Life 😸,https://www.youtube.com/shorts/pWSzKO_QhME,https://www.youtube.com/watch?v=pWSzKO_QhME,shorts,shorts,shorts,,,,46000,관계/윤리,https://i.ytimg.com/vi/pWSzKO_QhME/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBYqolsLs0LqsG2S1Ik0A2CtbqpOw&usqp=CCk
167,OKdHq6Py0Iw,화장실에서만 안아줘 고양이,The Cat That Wants to Be Hugged Only When You’re on the Toilet 🚽,https://www.youtube.com/shorts/OKdHq6Py0Iw,https://www.youtube.com/watch?v=OKdHq6Py0Iw,shorts,shorts,shorts,,,,137000,생활/돌봄,https://i.ytimg.com/vi/OKdHq6Py0Iw/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDbW9WAJQGV4k4M2VFpg5rtyrCIFA&usqp=CCk
168,n5ZJUby7Nx0,우리 고양이 바보 아니다!,The Truth About the Cat Intelligence Challenge,https://www.youtube.com/shorts/n5ZJUby7Nx0,https://www.youtube.com/watch?v=n5ZJUby7Nx0,shorts,shorts,shorts,,,,153000,기타/엔터테인먼트,https://i.ytimg.com/vi_webp/n5ZJUby7Nx0/oardefault.webp?usqp=CCk
169,fPAOIFC2h9Q,기싱꿍꼬또,Do cats dream too? 🌙,https://www.youtube.com/shorts/fPAOIFC2h9Q,https://www.youtube.com/watch?v=fPAOIFC2h9Q,shorts,shorts,shorts,,,,115000,기타/엔터테인먼트,https://i.ytimg.com/vi/fPAOIFC2h9Q/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB6UHVxGeYp76PhRxZdRtaSXsW5bA&usqp=CCk
170,ww81NAMKJYE,우리 고양이 꼭쥐스 어디 갔어!,My cat is missing one nipple! 😮,https://www.youtube.com/shorts/ww81NAMKJYE,https://www.youtube.com/watch?v=ww81NAMKJYE,shorts,shorts,shorts,,,,123000,기타/엔터테인먼트,https://i.ytimg.com/vi/ww81NAMKJYE/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA3txiTZwpXHAN7MADIY7glWTgXug&usqp=CCk
171,GuuV8W7RaY8,낯가리냥,A cat that starts talking whenever the camera’s on 🤣,https://www.youtube.com/shorts/GuuV8W7RaY8,https://www.youtube.com/watch?v=GuuV8W7RaY8,shorts,shorts,shorts,,,,132000,기타/엔터테인먼트,https://i.ytimg.com/vi/GuuV8W7RaY8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAXeeONrmQ38RUwTvCU9Ofo_k3HWA&usqp=CCk
172,02xCjHs51Ss,봤냐? 아 봤냐고~,What’s Going on in a Cat’s Mind When They Respond to Their Name,https://www.youtube.com/shorts/02xCjHs51Ss,https://www.youtube.com/watch?v=02xCjHs51Ss,shorts,shorts,shorts,,,,187000,기타/엔터테인먼트,https://i.ytimg.com/vi/02xCjHs51Ss/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCMzI5PHajcpg-kxFgKGw_FccFxjw&usqp=CCk
173,ZP52OSdK9cI,에겐냥에게 플러팅하는 테토냥ㅋㅋㅋㅋㅋ,Do cats fall in love too? 💕,https://www.youtube.com/shorts/ZP52OSdK9cI,https://www.youtube.com/watch?v=ZP52OSdK9cI,shorts,shorts,shorts,,,,52000,건강/진료,https://i.ytimg.com/vi/ZP52OSdK9cI/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD3nNBS1iBHFiktvWA7NsyWEbPA8Q&usqp=CCk
174,8Ru7xsCzigc,T의 해석ㅋㅋㅋㅋㅋ,The hidden meaning behind ILLIT’s song “Borrowed Cat (Do the Dance)”🐱,https://www.youtube.com/shorts/8Ru7xsCzigc,https://www.youtube.com/watch?v=8Ru7xsCzigc,shorts,shorts,shorts,,,,73000,기타/엔터테인먼트,https://i.ytimg.com/vi_webp/8Ru7xsCzigc/oardefault.webp?usqp=CCk
175,FgMKZpizIP4,사랑받은 고양이는 티가 납니다😻,5 Traits of Cats That Are Especially Loved by Their Guardians 😻,https://www.youtube.com/shorts/FgMKZpizIP4,https://www.youtube.com/watch?v=FgMKZpizIP4,shorts,shorts,shorts,,,,263000,기타/엔터테인먼트,https://i.ytimg.com/vi/FgMKZpizIP4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBc-eBAPdHN5bGH5V0-Em2b_5Fhwg&usqp=CCk
176,7WOvYRac1A8,굽굽🍞,The real meaning of the cat loaf pose 🍞,https://www.youtube.com/shorts/7WOvYRac1A8,https://www.youtube.com/watch?v=7WOvYRac1A8,shorts,shorts,shorts,,,,638000,기타/엔터테인먼트,https://i.ytimg.com/vi/7WOvYRac1A8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCKV7Yp-0O90NRrvD5K_jNNUco62g&usqp=CCk
177,FfhGtvGRGm8,'추석음식' 절대 금지🚨,Dangerous foods for cats,https://www.youtube.com/shorts/FfhGtvGRGm8,https://www.youtube.com/watch?v=FfhGtvGRGm8,shorts,shorts,shorts,,,,83000,기타/엔터테인먼트,https://i.ytimg.com/vi/FfhGtvGRGm8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCDaeSXPsB_0QTmDUhCAFYdti1Ccw&usqp=CCk
178,UaRybpCfdjI,왕크니까 왕귀,My cat’s face is too big,https://www.youtube.com/shorts/UaRybpCfdjI,https://www.youtube.com/watch?v=UaRybpCfdjI,shorts,shorts,shorts,,,,831000,행동/감정,https://i.ytimg.com/vi/UaRybpCfdjI/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCcDLY3OVmMlzelJwq9mhTX2TyNGA&usqp=CCk
179,p1bkTbcy3KE,고양이 최애 빗은?,Which brush do cats like?,https://www.youtube.com/shorts/p1bkTbcy3KE,https://www.youtube.com/watch?v=p1bkTbcy3KE,shorts,shorts,shorts,,,,380000,기타/엔터테인먼트,https://i.ytimg.com/vi/p1bkTbcy3KE/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLChldV0nBriOeUhCorVwVwfWYW5ig&usqp=CCk
180,aTh9xBuCc2A,반나절만에 적응 완,Moving Tips from a Vet Who Lives with Cats 🏡,https://www.youtube.com/shorts/aTh9xBuCc2A,https://www.youtube.com/watch?v=aTh9xBuCc2A,shorts,shorts,shorts,,,,121000,기타/엔터테인먼트,https://i.ytimg.com/vi/aTh9xBuCc2A/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDHj6KJp_GUzM4R6UKBELCjFU7vkg&usqp=CCk
181,UC1ZFf4MgL8,방해하지 마라 닝겐,Why do cats knock things off the table?,https://www.youtube.com/shorts/UC1ZFf4MgL8,https://www.youtube.com/watch?v=UC1ZFf4MgL8,shorts,shorts,shorts,,,,163000,기타/엔터테인먼트,https://i.ytimg.com/vi/UC1ZFf4MgL8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBEF0foEoRSHaJnUkbmZnCPk5l94g&usqp=CCk
182,0Iqc4dgTgYA,😾 : 집에선 나만 봐!,"The Cat That Cries When Its Owner Disappears, Even for a Moment",https://www.youtube.com/shorts/0Iqc4dgTgYA,https://www.youtube.com/watch?v=0Iqc4dgTgYA,shorts,shorts,shorts,,,,368000,기타/엔터테인먼트,https://i.ytimg.com/vi/0Iqc4dgTgYA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA3OtKHf5BGsGF2VI64ubbzIMooHA&usqp=CCk
183,owizxeUs25c,냥춘기,Why Did My Cat Grow Distant as It Got Older?,https://www.youtube.com/shorts/owizxeUs25c,https://www.youtube.com/watch?v=owizxeUs25c,shorts,shorts,shorts,,,,126000,기타/엔터테인먼트,https://i.ytimg.com/vi/owizxeUs25c/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBjscgfJ65RZ_CP1WDTTZ4JGQmsHg&usqp=CCk
184,yJJK6pSmfw8,😺 : 너무 재밌어!!,Cat That Pulls Down Its Owner’s Pants LOL,https://www.youtube.com/shorts/yJJK6pSmfw8,https://www.youtube.com/watch?v=yJJK6pSmfw8,shorts,shorts,shorts,,,,99000,기타/엔터테인먼트,https://i.ytimg.com/vi/yJJK6pSmfw8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDf61G3G2P_1uIhXEPJYBvSL7OXqQ&usqp=CCk
185,Zv5lDkIS3kg,찰진 집사 반응,Why Does My Cat Bite?,https://www.youtube.com/shorts/Zv5lDkIS3kg,https://www.youtube.com/watch?v=Zv5lDkIS3kg,shorts,shorts,shorts,,,,169000,관계/윤리,https://i.ytimg.com/vi/Zv5lDkIS3kg/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLACXeU0XHTAAQo_UlKuiZoUQZx-8A&usqp=CCk
186,BZDLXHRe8sM,기적의 철가방 솔루션,How to Help Cats Get Along,https://www.youtube.com/shorts/BZDLXHRe8sM,https://www.youtube.com/watch?v=BZDLXHRe8sM,shorts,shorts,shorts,,,,76000,기타/엔터테인먼트,https://i.ytimg.com/vi/BZDLXHRe8sM/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLChW2hCunLxR0NqVFMTsOv-wcYD2w&usqp=CCk
187,KTFzrgbLaVY,동물을 너무 사랑하면 오히려 힘든 직업,A veterinarian who loves animals too much...,https://www.youtube.com/shorts/KTFzrgbLaVY,https://www.youtube.com/watch?v=KTFzrgbLaVY,shorts,shorts,shorts,,,,55000,기타/엔터테인먼트,https://i.ytimg.com/vi/KTFzrgbLaVY/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLChSQzANksm4Av9B6Z902IbNzay_w&usqp=CCk
188,JWC6gyLo28Y,뭐든 억지로 먹이는 건 금물!,My picky cat – is it okay?,https://www.youtube.com/shorts/JWC6gyLo28Y,https://www.youtube.com/watch?v=JWC6gyLo28Y,shorts,shorts,shorts,,,,43000,기타/엔터테인먼트,https://i.ytimg.com/vi/JWC6gyLo28Y/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAuGYMjwB_drj0SXRtPPBvF8euNEw&usqp=CCk
189,_uJzi468lVA,수화하는 고양이라니,A cat that uses sign language for its hearing-impaired guardian,https://www.youtube.com/shorts/_uJzi468lVA,https://www.youtube.com/watch?v=_uJzi468lVA,shorts,shorts,shorts,,,,111000,기타/엔터테인먼트,https://i.ytimg.com/vi/_uJzi468lVA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBWyOPss41pNVWSfttZ8adEx4oBLQ&usqp=CCk
190,d0-cHxfDqv8,정수기 하나 놔드려야겠네,Cat coughing while drinking water – what to do?,https://www.youtube.com/shorts/d0-cHxfDqv8,https://www.youtube.com/watch?v=d0-cHxfDqv8,shorts,shorts,shorts,,,,67000,기타/엔터테인먼트,https://i.ytimg.com/vi/d0-cHxfDqv8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBxsPnrpQDSo1oWtk4MncCRD4YpPw&usqp=CCk
191,11i_Sue6e0U,😼 : 사료 던져라 집사야,How to help a cat overcome boredom with hunting play,https://www.youtube.com/shorts/11i_Sue6e0U,https://www.youtube.com/watch?v=11i_Sue6e0U,shorts,shorts,shorts,,,,89000,생활/돌봄;관계/윤리,https://i.ytimg.com/vi/11i_Sue6e0U/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB3KJpssEDH8e0sft_yQk4PQqCLCw&usqp=CCk
192,UhcwJTOGJR4,12년간 임보ㅋㅋㅋㅋ,I've been fostering cats for 12 years lol,https://www.youtube.com/shorts/UhcwJTOGJR4,https://www.youtube.com/watch?v=UhcwJTOGJR4,shorts,shorts,shorts,,,,5300000,기타/엔터테인먼트,https://i.ytimg.com/vi/UhcwJTOGJR4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDjbXN5UJU0WRxaCqInSEweGXWM7g&usqp=CCk
193,klWehXEwlOU,고양이는 사람이 맞다,A smart cat using a water purifier,https://www.youtube.com/shorts/klWehXEwlOU,https://www.youtube.com/watch?v=klWehXEwlOU,shorts,shorts,shorts,,,,106000,기타/엔터테인먼트,https://i.ytimg.com/vi/klWehXEwlOU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCL0MVIpspTUADPvdgzP5AVtknk0Q&usqp=CCk
194,rbM1-WUXwSk,고양이 관상가,A vet who can guess a cat’s personality by its face?!,https://www.youtube.com/shorts/rbM1-WUXwSk,https://www.youtube.com/watch?v=rbM1-WUXwSk,shorts,shorts,shorts,,,,352000,기타/엔터테인먼트,https://i.ytimg.com/vi/rbM1-WUXwSk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDA8p4m2xMrdYy5wmn97RgVqVBL5A&usqp=CCk
195,OE8HLAnHHvo,유일한 미련.. 고양이..🐈,Who should take the cat after a divorce?,https://www.youtube.com/shorts/OE8HLAnHHvo,https://www.youtube.com/watch?v=OE8HLAnHHvo,shorts,shorts,shorts,,,,849000,기타/엔터테인먼트,https://i.ytimg.com/vi/OE8HLAnHHvo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAULSJiUnNI9ImU55j1WSymd8vIpw&usqp=CCk
196,on6nqCm7_yI,다이어트 요요 온 고양이ㅋㅋㅋ,A cat that lost weight… and then the yo-yo struck!,https://www.youtube.com/shorts/on6nqCm7_yI,https://www.youtube.com/watch?v=on6nqCm7_yI,shorts,shorts,shorts,,,,881000,건강/진료,https://i.ytimg.com/vi/on6nqCm7_yI/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBohXHRzL0dbIzt9TdcWbBz515Asw&usqp=CCk
197,LeNGC_8WN64,꾹꾹이 하기 좋은 배가 생김ㅋㅋㅋ,Will cats notice a person's pregnancy?,https://www.youtube.com/shorts/LeNGC_8WN64,https://www.youtube.com/watch?v=LeNGC_8WN64,shorts,shorts,shorts,,,,262000,행동/감정,https://i.ytimg.com/vi/LeNGC_8WN64/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBoJg3cIXGIzqWa6huL9hlcem_Cfw&usqp=CCk
198,64kc9pqtZCk,진정한 개냥이 등장,Is it a cat or a dog?,https://www.youtube.com/shorts/64kc9pqtZCk,https://www.youtube.com/watch?v=64kc9pqtZCk,shorts,shorts,shorts,,,,433000,기타/엔터테인먼트,https://i.ytimg.com/vi/64kc9pqtZCk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCjlDFwIDuP3554lpUAsJ50lsbGNw&usqp=CCk
199,t5I3NEJSLyo,고양이에겐 고문 기구..😫,"Cat abuse, not cat products!😫",https://www.youtube.com/shorts/t5I3NEJSLyo,https://www.youtube.com/watch?v=t5I3NEJSLyo,shorts,shorts,shorts,,,,819000,기타/엔터테인먼트,https://i.ytimg.com/vi/t5I3NEJSLyo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAPEs4gNuEwiZIyaBGGScinIq1w8Q&usqp=CCk
200,w3vWMClo7yw,개명해야 되나 이거,Does the cat understand her name?,https://www.youtube.com/shorts/w3vWMClo7yw,https://www.youtube.com/watch?v=w3vWMClo7yw,shorts,shorts,shorts,,,,354000,기타/엔터테인먼트,https://i.ytimg.com/vi/w3vWMClo7yw/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDjHfHoS3qHC9OfUqsP_Yji36cu3g&usqp=CCk
201,d7Opap_GoA8,흐즈믈르그..,How to know if two cats are fighting or playing,https://www.youtube.com/shorts/d7Opap_GoA8,https://www.youtube.com/watch?v=d7Opap_GoA8,shorts,shorts,shorts,,,,121000,기타/엔터테인먼트,https://i.ytimg.com/vi/d7Opap_GoA8/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB5vsZzxG2ajnM5mRF9VzYkvN3vlw&usqp=CCk
202,izru9ElmRPk,이게 위험한 거였어?!,"'This oil' that people use a lot, it can kill cats",https://www.youtube.com/shorts/izru9ElmRPk,https://www.youtube.com/watch?v=izru9ElmRPk,shorts,shorts,shorts,,,,195000,관계/윤리,https://i.ytimg.com/vi/izru9ElmRPk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD8_WXzX_CG_mt37mmQhzwiKp0DCg&usqp=CCk
203,ROtKPzfRzQQ,나보다 낫다,"If there was a cat genius, it would be this 10-year-old girl from south Korea!",https://www.youtube.com/shorts/ROtKPzfRzQQ,https://www.youtube.com/watch?v=ROtKPzfRzQQ,shorts,shorts,shorts,,,,79000,기타/엔터테인먼트,https://i.ytimg.com/vi/ROtKPzfRzQQ/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDOvz-ONoAO7HeDlIoJC0d2xQJxUQ&usqp=CCk
204,_5EbCdZhdjc,똥 굴러가유~💩,A cat jumps and drops poop one by one,https://www.youtube.com/shorts/_5EbCdZhdjc,https://www.youtube.com/watch?v=_5EbCdZhdjc,shorts,shorts,shorts,,,,113000,기타/엔터테인먼트,https://i.ytimg.com/vi/_5EbCdZhdjc/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAbaiJg6yW28V0HE4r0OoUgqz1RvQ&usqp=CCk
205,GhkLyPvioAk,어떻게 사랑이 변하니!,How does love change!,https://www.youtube.com/shorts/GhkLyPvioAk,https://www.youtube.com/watch?v=GhkLyPvioAk,shorts,shorts,shorts,,,,201000,기타/엔터테인먼트,https://i.ytimg.com/vi/GhkLyPvioAk/oardefault.jpg?sqp=-oaymwEdCJYDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCudty72aqfH9q4fPn285pILcj-7A&usqp=CCk
206,Kw_mroonpNA,둘째 고양이 키우고 싶으면 꼭 보세요,"If you want to raise a second cat, you must watch this",https://www.youtube.com/shorts/Kw_mroonpNA,https://www.youtube.com/watch?v=Kw_mroonpNA,shorts,shorts,shorts,,,,367000,관계/윤리,https://i.ytimg.com/vi/Kw_mroonpNA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC83ci7R04LkHcZPXtpqj4Xy8r0Vg&usqp=CCk
207,e2WmCECrtbA,물 찍먹하는 고양이 어떤데😼,a cat's habit of eating with water on its hands,https://www.youtube.com/shorts/e2WmCECrtbA,https://www.youtube.com/watch?v=e2WmCECrtbA,shorts,shorts,shorts,,,,224000,기타/엔터테인먼트,https://i.ytimg.com/vi/e2WmCECrtbA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAXCteFkgECzqpVv_NvKMpqgMNIAA&usqp=CCk
208,XsS4OgrjzME,너 누구냥!,Do cats recognize siblings they broke up with when they were young?,https://www.youtube.com/shorts/XsS4OgrjzME,https://www.youtube.com/watch?v=XsS4OgrjzME,shorts,shorts,shorts,,,,57000,기타/엔터테인먼트,https://i.ytimg.com/vi/XsS4OgrjzME/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBaJcBSAK2j7GAXZ7gdpM0fKSAz6w&usqp=CCk
209,v2mO1F4HRR0,하루에 6끼 정돈 먹어줘야지!🍚,You have to eat 6 regular meals a day!🍚,https://www.youtube.com/shorts/v2mO1F4HRR0,https://www.youtube.com/watch?v=v2mO1F4HRR0,shorts,shorts,shorts,,,,94000,기타/엔터테인먼트,https://i.ytimg.com/vi/v2mO1F4HRR0/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD7ozmaDcCbSuIoUgZ5xVP8gNdVjQ&usqp=CCk
210,9EgIjReMjAw,곱슬곱슬🧔‍♂️,Curly🧔‍♂️,https://www.youtube.com/shorts/9EgIjReMjAw,https://www.youtube.com/watch?v=9EgIjReMjAw,shorts,shorts,shorts,,,,64000,기타/엔터테인먼트,https://i.ytimg.com/vi/9EgIjReMjAw/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB6Xfl_jx50KYzAltVkFJB4fxUKyw&usqp=CCk
211,LYRvjZpcc7E,널 좋아하지만 같이 살 수는 없어,"I like you, but we can't live together",https://www.youtube.com/shorts/LYRvjZpcc7E,https://www.youtube.com/watch?v=LYRvjZpcc7E,shorts,shorts,shorts,,,,88000,기타/엔터테인먼트,https://i.ytimg.com/vi/LYRvjZpcc7E/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAnRmY9rS1KC6JadX0CWMrHmRFzYA&usqp=CCk
212,cms3uS7gWV4,고양이에게도 기합은 필수야,Even cats need motivation,https://www.youtube.com/shorts/cms3uS7gWV4,https://www.youtube.com/watch?v=cms3uS7gWV4,shorts,shorts,shorts,,,,415000,기타/엔터테인먼트,https://i.ytimg.com/vi/cms3uS7gWV4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCig1aZ8fASI01mzyZ3XLBkhvqr4w&usqp=CCk
213,GwpAm50Hb4A,고양이의 보은(아님),The cat's return (or not),https://www.youtube.com/shorts/GwpAm50Hb4A,https://www.youtube.com/watch?v=GwpAm50Hb4A,shorts,shorts,shorts,,,,75000,기타/엔터테인먼트,https://i.ytimg.com/vi/GwpAm50Hb4A/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAjwtCv5515DJk-H7kZBEIG2zn0cA&usqp=CCk
214,XOtXGLmuHwU,고양아 고양아 감자를 내놓으렴,"Kitten, kitten, give me the potatoes.",https://www.youtube.com/shorts/XOtXGLmuHwU,https://www.youtube.com/watch?v=XOtXGLmuHwU,shorts,shorts,shorts,,,,46000,기타/엔터테인먼트,https://i.ytimg.com/vi/XOtXGLmuHwU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDPh2q4L9XM3qishd1fZV6PiQUXhQ&usqp=CCk
